scope,isInVocabularyWord,vocabId,vocabSortOrder,arPlain,arabic,transliteration,translationEn,translationUr,discoverType,discoverMentionCount,firstFixture,discoverImageUrl,vocabImageUrl,recommendedImageTarget
discover_card_only,no,,,غد,غَدٌ,ghadun,tomorrow / yesterday (context-dependent),کل / کل پروش (سیاق و سباق پر منحصر ہے),WORD,1,warsh-backend/prisma/fixtures/chapter-42-lesson-02.json,,,images/discover/غد.jpg
discover_card_only,no,,,متى تقوم,مَتَى تَقُومُ؟,mataa taquum?,When do you wake up?,تم کب اٹھتے ہو؟,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-42-lesson-02.json,,,images/discover/متي-تقوم.jpg
discover_card_only,no,,,متى ذهبت الى المسجد,مَتَى ذَهَبْتَ إِلَى الْمَسْجِدِ؟,mataa dhahabta ilal-masjid?,When did you go to the masjid?,تم کب مسجد گئے؟,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-42-lesson-02.json,,,images/discover/متي-ذهبت-الي-المسجد.jpg
discover_card_only,no,,,لأنني أحب العلم,لِأَنَّنِي أُحِبُّ الْعِلْمَ,li'annanii uhibbu al-'ilma,Because I love knowledge,کیونکہ میں علم سے محبت کرتا ہوں,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-42-lesson-03.json,,,images/discover/لانني-احب-العلم.jpg
discover_card_only,no,,,لماذا ذهبت الى المسجد,لِمَاذَا ذَهَبْتَ إِلَى الْمَسْجِدِ؟,limazaa dhahabta ilal-masjid?,Why did you go to the masjid?,تم کیوں مسجد گئے؟,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-42-lesson-03.json,,,images/discover/لماذا-ذهبت-الي-المسجد.jpg
discover_card_only,no,,,كم علمنت,كَمْ عَلَّمْتَ؟,kam 'allamt?,How many did you teach?,تم نے کتنوں کو پڑھایا؟,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-42-lesson-04.json,,,images/discover/كم-علمنت.jpg
discover_card_only,no,,,لماذا تتعلم,لِمَاذَا تَعْلَمُ؟,limazaa ta'allamu?,Why are you learning?,تم کیوں سیکھ رہے ہو؟,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-42-lesson-04.json,,,images/discover/لماذا-تتعلم.jpg
discover_card_only,no,,,متى بدأت,مَتَى بَدَأْتَ؟,mataa bada't?,When did you begin?,تم نے کب شروع کیا؟,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-42-lesson-04.json,,,images/discover/متي-بدات.jpg
discover_card_only,no,,,أمشي ذهبت الى السوق,أَمْسِ ذَهَبْتُ إِلَى السُّوقِ,amsi dhahabtu ilaa as-suqi,Yesterday I went to the market,کل میں بازار گیا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-43-lesson-01.json,,,images/discover/امشي-ذهبت-الي-السوق.jpg
discover_card_only,no,,,اليوم أنا في المدرسة,الْيَوْمَ أَنَا فِي الْمَدْرَسَةِ,al-yawma anaa fi al-madrasa,Today I am in the school,آج میں اسکول میں ہوں,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-43-lesson-01.json,,,images/discover/اليوم-انا-في-المدرسة.jpg
vocabulary_word_and_discover_card,yes,cmq6hkx6a008c145kityxo0tj,212,صباح,صَبَاحٌ,subaahun,morning,صبح,WORD,1,warsh-backend/prisma/fixtures/chapter-43-lesson-01.json,,,images/words/cmq6hkx6a008c145kityxo0tj.jpg
discover_card_only,no,,,غدا سأذهب إلى المسجد,غَدًا سَأَذْهَبُ إِلَى الْمَسْجِدِ,ghadan sa-adhahabu ilal-masjid,Tomorrow I will go to the masjid,کل پروش میں مسجد جاؤں گا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-43-lesson-01.json,,,images/discover/غدا-ساذهب-الي-المسجد.jpg
vocabulary_word_and_discover_card,yes,cmq6hkx6d00hw145kvsn9iav2,556,عشرون,عِشْرُونَ,'ishruuna,twenty,بیس,WORD,2,warsh-backend/prisma/fixtures/chapter-43-lesson-02.json,,,images/words/cmq6hkx6d00hw145kvsn9iav2.jpg
discover_card_only,no,,,عشرون كتابا,عِشْرُونَ كِتَابًا,'ishruuna kitaaban,twenty books,بیس کتابیں,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-43-lesson-02.json,,,images/discover/عشرون-كتابا.jpg
discover_card_only,no,,,كم سنة عشت — عشرون سنة,كَمْ سَنَةً عِشْتَ؟ — عِشْرُونَ سَنَةً,kam sanatan 'ishita? — 'ishruuna sanatan,How many years did you live? — Twenty years.,تم کتنے سال جیے؟ — بیس سال۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-43-lesson-02.json,,,images/discover/كم-سنة-عشت-—-عشرون-سنة.jpg
discover_card_only,no,,,ذرة من الحق,ذَرَّةٌ مِنَ الْحَقِّ,dharatun mina al-haqi,An atom of the truth,سچائی کا ایک ذرہ,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-43-lesson-03.json,,,images/discover/ذرة-من-الحق.jpg
vocabulary_word_and_discover_card,yes,cmq6hkx690031145kknzr2kp6,21,ماء,مَاءٌ,maa'un,water,پانی,WORD,1,warsh-backend/prisma/fixtures/chapter-43-lesson-03.json,,,images/words/cmq6hkx690031145kknzr2kp6.jpg
discover_card_only,no,,,مكتوبة من جميع الصور,مَكْتُوبَةٌ مِنْ جَمِيعِ الصُّوَرِ,maktuubatun min jami'i's-suuri,Written from all sides,ہر طرح سے لکھا ہوا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-43-lesson-03.json,,,images/discover/مكتوبة-من-جميع-الصور.jpg
vocabulary_word_and_discover_card,yes,cmq6hkx6c00fd145ktumnjsei,465,سيارة,سَيَّارَةٌ,sayyaaratun,a car,ایک کار,WORD,1,warsh-backend/prisma/fixtures/chapter-43-lesson-04.json,,,images/words/cmq6hkx6c00fd145ktumnjsei.jpg
discover_card_only,no,,,غدا سيذهب الولد إلى السوق,غَدًا سَيَذْهَبُ الْوَلَدُ إِلَى السُّوقِ,ghadan sa-yadhahabu al-waladu ilaa as-suqi,Tomorrow the boy will go to the market,کل پروش لڑکا بازار جائے گا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-43-lesson-04.json,,,images/discover/غدا-سيذهب-الولد-الي-السوق.jpg
discover_card_only,no,,,كتب المعلم رسالة ويقرأ الطالب اليوم,كَتَبَ الْمُعَلِّمُ رَسَالَةً وَيَقْرَأُ الطَّالِبُ الْيَوْمَ,kataba al-mu'allimu risaalatan wa-yaqra'u at-taalibu al-yawma,The teacher wrote a letter and the student reads today,استاد نے خط لکھا اور طالب علم آج پڑھ رہا ہے,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-43-lesson-04.json,,,images/discover/كتب-المعلم-رسالة-ويقرا-الطالب-اليوم.jpg
discover_card_only,no,,,أرأت الذي يكذب بالدين,أَرَأَيْتَ الَّذِي يُكَذِّبُ بِالدِّينِ,a-ra'ayta alladhii yukaththibu bil-diini,Have you seen the one who denies the recompense?,کیا آپ نے اسے دیکھا جو بدلے کو جھٹلاتا ہے؟,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-43-lesson-05.json,,,images/discover/ارات-الذي-يكذب-بالدين.jpg
discover_card_only,no,,,الذي يكذب بالدين,الَّذِي يُكَذِّبُ بِالدِّينِ,alladhii yukaththibu bil-diini,the one who denies the recompense,وہ شخص جو بدلے کو جھٹلاتا ہے,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-43-lesson-05.json,,,images/discover/الذي-يكذب-بالدين.jpg
discover_card_only,no,,,فويل للمصلين الذين هم عن صلاتهم ساهون,فَوَيْلٌ لِّلْمُصَلِّينَ الَّذِينَ هُمْ عَنْ صَلَاتِهِمْ سَاهُونَ,fa-waylul li-l-musal-liin alladhiina hum 'an salaatihim saahwna,"Then woe to those who pray, but who are heedless of their prayer.",پس تباہی ان لوگوں کے لیے جو نما زی ہیں مگر اپنی نماز سے غافل ہیں۔,AYAH_PREVIEW,1,warsh-backend/prisma/fixtures/chapter-43-lesson-05.json,,,images/discover/فويل-للمصلين-الذين-هم-عن-صلاتهم-ساهون.jpg
discover_card_only,no,,,ماعون,مَاعُونٌ,ma'uunu,help / borrowed item,مدد / مستعار چیز,WORD,1,warsh-backend/prisma/fixtures/chapter-43-lesson-05.json,,,images/discover/ماعون.jpg
vocabulary_word_and_discover_card,yes,cmq6hkx69004y145kebk48lxr,90,كافر,كَافِرٌ,kaafirun,a disbeliever,ایک کافر,WORD,1,warsh-backend/prisma/fixtures/chapter-44-lesson-01.json,,,images/words/cmq6hkx69004y145kebk48lxr.jpg
discover_card_only,no,,,لم أكتب,لَمْ أَكْتُبْ,lam aktub,I did not write,میں نے نہیں لکھا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-44-lesson-01.json,,,images/discover/لم-اكتب.jpg
discover_card_only,no,,,لم يذهب,لَمْ يَذْهَبْ,lam yadhahab,He did not go,وہ نہیں گیا,EXAMPLE,5,warsh-backend/prisma/fixtures/chapter-44-lesson-01.json,,,images/discover/لم-يذهب.jpg
discover_card_only,no,,,لم يلد,لَمْ يَلِدْ,lam yalid,He did not beget,اس نے کوئی پیدا نہیں کیا,EXAMPLE,2,warsh-backend/prisma/fixtures/chapter-44-lesson-01.json,,,images/discover/لم-يلد.jpg
discover_card_only,no,,,أتى,أَتَى,ataa,he came / he arrived,اس نے آیا / وہ پہنچا,WORD,1,warsh-backend/prisma/fixtures/chapter-44-lesson-02.json,,,images/discover/اتي.jpg
discover_card_only,no,,,لما أتيك,لَمَّا أَتَيْكَ,lamaa atiik,I have not come to you yet,میں ابھی تک آپ کے پاس نہیں آیا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-44-lesson-02.json,,,images/discover/لما-اتيك.jpg
discover_card_only,no,,,لما ذهبة,لَمَّا ذَهَبْ,lamaa dhahab,He has not gone yet,وہ ابھی نہیں گیا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-44-lesson-02.json,,,images/discover/لما-ذهبة.jpg
discover_card_only,no,,,الله الصمد,اللَّهُ الصَّمَدُ,allahu as-samad,"Allah, the Eternal",اللہ، ابدی,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-44-lesson-03.json,,,images/discover/الله-الصمد.jpg
vocabulary_word_and_discover_card,yes,cmq6hkx6c00d2145kz8pw1whd,382,صمد,صَمَدٌ,samadun,eternal / self-sufficient,ابدی / خود کفیت,WORD,1,warsh-backend/prisma/fixtures/chapter-44-lesson-03.json,,,images/words/cmq6hkx6c00d2145kz8pw1whd.jpg
discover_card_only,no,,,ولم يكن له كفا أحد,وَلَمْ يَكُنْ لَهُ كُفُوًا أَحَدٌ,wa-lam yakuun lahu kufwan ahad,And there is nothing equal to Him,اور اس کا کوئی ہمسر نہیں,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-44-lesson-03.json,,,images/discover/ولم-يكن-له-كفا-احد.jpg
discover_card_only,no,,,لم يمة,لَمْ يَمُتْ,lam yamuut,He did not die,وہ نہیں مرا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-44-lesson-04.json,,,images/discover/لم-يمة.jpg
discover_card_only,no,,,لما مات,لَمَّا مَاتَ,lamaa maat,He has not died yet,وہ ابھی تک نہیں مرا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-44-lesson-04.json,,,images/discover/لما-مات.jpg
discover_card_only,no,,,مات,مَاتَ,maata,he died,اس نے مرنا,WORD,1,warsh-backend/prisma/fixtures/chapter-44-lesson-04.json,,,images/discover/مات.jpg
discover_card_only,no,,,قل هو الله احد الله الصمد لم يلد ولم يولد ولم يكن له كفوا احد,قُلْ هُوَ اللَّهُ أَحَدٌ ۝ اللَّهُ الصَّمَدُ ۝ لَمْ يَلِدْ وَلَمْ يُولَدْ ۝ وَلَمْ يَكُن لَّهُ كُفُوًا أَحَدٌ,qul huwa Allahu ahad. Allahu as-samad. lam yalid wa lam yoolad. wa lam yakun lahu kufuwan ahad,"Say: He is Allah, the One. Allah, the Eternal Refuge. He neither begets nor is begotten. Nor is there any equivalent to Him.",کہو: وہ اللہ ایک ہے۔ اللہ بے نیاز ہے۔ نہ اس نے کسی کو پیدا کیا اور نہ پیدا ہوا۔ اور اس کا کوئی ہمسر نہیں۔,AYAH_PREVIEW,1,warsh-backend/prisma/fixtures/chapter-44-lesson-06.json,,,images/discover/قل-هو-الله-احد-الله-الصمد-لم-يلد-ولم-يولد-ولم-يكن-له-كفوا-احد.jpg
discover_card_only,no,,,لم يولد,لَمْ يُولَدْ,lam yoolad,He was not begotten / He was never born of another,وہ پیدا نہیں ہوا / وہ کسی سے پیدا نہیں ہوا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-44-lesson-06.json,,,images/discover/لم-يولد.jpg
discover_card_only,no,,,بل لما يذوقوا عذابي,بَلْ لَمَّا يَذُوقُوا عَذَابِ,bal lammaa yadhooqoo 'adhaabi,"Rather, they have not yet tasted My punishment.",بلکہ انہوں نے ابھی میرا عذاب نہیں چکھا۔,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-44-lesson-07.json,,,images/discover/بل-لما-يذوقوا-عذابي.jpg
discover_card_only,no,,,لم يلد — لما يدخل الايمان,لَمْ يَلِدْ — لَمَّا يَدْخُلِ الْإِيمَانُ,lam yalid — lammaa yadkhuli al-eemaan,"He did not beget (ever, absolutely) — Faith has not yet entered (but expected)",اس نے کبھی پیدا نہیں کیا (قطعی) — ایمان ابھی نہیں آیا (توقع ہے),EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-44-lesson-07.json,,,images/discover/لم-يلد-—-لما-يدخل-الايمان.jpg
discover_card_only,no,,,همزة,هُمَزَةٌ,humazatun,a slanderer / scorner,طعن کرنے والا,WORD,1,warsh-backend/prisma/fixtures/chapter-45-lesson-01.json,,,images/discover/همزة.jpg
discover_card_only,no,,,يذهب,يَذْهَبُ — مرفوع,yadhahabu,he goes (indicative / raf'),وہ جاتا ہے (مرفوع),EXAMPLE,2,warsh-backend/prisma/fixtures/chapter-45-lesson-01.json,,,images/discover/يذهب.jpg
discover_card_only,no,,,يسابق,يُسَابِقُ — مرفوع,yusaabiqu,he competes,وہ مقابلہ کرتا ہے,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-45-lesson-01.json,,,images/discover/يسابق.jpg
discover_card_only,no,,,أريد أن أذهب,أَرِيدُ أَنْ أَذْهَبَ,ariidu an adhahaba,I want to go,میں جانا چاہتا ہوں,EXAMPLE,2,warsh-backend/prisma/fixtures/chapter-45-lesson-02.json,,,images/discover/اريد-ان-اذهب.jpg
discover_card_only,no,,,لن يذهب,لَنْ يَذْهَبَ,lan yadhahaba,he will never go,وہ کبھی نہیں جائے گا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-45-lesson-02.json,,,images/discover/لن-يذهب.jpg
discover_card_only,no,,,لا تذهب,لَا تَذْهَبْ,laa tadhahab,do not go!,مت جاؤ!,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-45-lesson-03.json,,,images/discover/لا-تذهب.jpg
discover_card_only,no,,,لا تكونوا,لَا تَكُونُوا,laa takuunuu,do not be!,مت ہو!,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-45-lesson-03.json,,,images/discover/لا-تكونوا.jpg
discover_card_only,no,,,لما أذهب,لَمَّا أَذْهَبْ,lamaa adhahab,I have not gone yet,میں ابھی نہیں گیا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-45-lesson-03.json,,,images/discover/لما-اذهب.jpg
discover_card_only,no,,,لمزة,لُمَزَةٌ,lumazatun,a mocker,طعن کرنے والا,WORD,1,warsh-backend/prisma/fixtures/chapter-45-lesson-03.json,,,images/discover/لمزة.jpg
discover_card_only,no,,,الولد يذهب,الْوَلَدُ يَذْهَبُ — raf',al-waladu yadhahabu,The boy goes,لڑکا جاتا ہے,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-45-lesson-04.json,,,images/discover/الولد-يذهب.jpg
discover_card_only,no,,,شيطان,شَيْطَانٌ,shaytaanun,a devil,شیطان,WORD,1,warsh-backend/prisma/fixtures/chapter-45-lesson-04.json,,,images/discover/شيطان.jpg
discover_card_only,no,,,لم أذهب,لَمْ أَذْهَبْ — jazm,lam adhahaba,I did not go,میں نہیں گیا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-45-lesson-04.json,,,images/discover/لم-اذهب.jpg
discover_card_only,no,,,أنا لن أذهب,أَنَا لَنْ أَذْهَبَ,anaa lan adhahaba,I will never go,میں کبھی نہیں جاؤں گا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-45-lesson-05.json,,,images/discover/انا-لن-اذهب.jpg
discover_card_only,no,,,هو يذهب / يذهب / يذهب,هُوَ يَذْهَبُ / يَذْهَبَ / يَذْهَبْ,huwa yadhahabu / yadhahaba / yadhahab,he goes / he goes / he did not go,وہ جاتا ہے / وہ جائے گا / وہ نہیں گیا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-45-lesson-05.json,,,images/discover/هو-يذهب-/-يذهب-/-يذهب.jpg
discover_card_only,no,,,إنه ظن أن لن يحور,إِنَّهُ ظَنَّ أَنْ لَنْ يَحُورَ,innahu dhannu an lan yahuura,Indeed he thought that he will never return,بے شک اس نے سمجھا کہ وہ کبھی واپس نہیں آئے گا,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-45-lesson-06.json,,,images/discover/انه-ظن-ان-لن-يحور.jpg
discover_card_only,no,,,الذي يجمع ماله ويزداد,الَّذِي يَجْمَعُ مَالَهُ وَيَزْدَادُ,alladhii yajma'u maalahu wa-yazdaadu,Who accumulates his wealth and increases it,جو اپنا مال جمع کرتا ہے اور اس میں اضافہ کرتا ہے,EXAMPLE,1,warsh-backend/prisma/fixtures/chapter-45-lesson-06.json,,,images/discover/الذي-يجمع-ماله-ويزداد.jpg
